absolute, link, Address, Latitude, Longitude, Price, #Bed, #Bath, Square Foot, Year Built, date1, price1, date2, price2, date3, price3, date4, price4, date5, price5, date6, price6, date7, price7, link1, ZestYear 2015, ZestPrice 2015 , ZestYear 2016, ZestPrice 2016, ZestYear 2017, ZestPrice 2017, ZestYear 2018, ZestPrice 2018, ZestYear 2019, ZestPrice 2019, ZestYear 2020, ZestPrice 2020
15,https://www.zillow.com/homedetails/814-Pitt-St-Mount-Pleasant-SC-29464/10925201_zpid/,814 Pitt St Mount Pleasant SC 29464,32.7799251,-79.86792700000001,2495000.0,4.0,4.0,3714.0,1955,7/18/2020,2495000.0,6/28/2020,2595000.0,5/5/2020,2650000.0,2/24/2012,573000.0,10/15/2011,615000.0,9/4/2011,645000.0,8/3/2011,675000.0,https://www.zillow.com/homedetails/814-Pitt-St-Mount-Pleasant-SC-29464/10925201_zpid/,2015,684.0,Jan 2016,818.0,Jan 2017,1000.0,Dec 2017,1200.0,Jan 2019,1300,Feb 2020,1200.0
16,https://www.zillow.com/homedetails/202-Bennett-St-Mount-Pleasant-SC-29464/10923928_zpid/,202 Bennett St Mount Pleasant SC 29464,32.788533,-79.8789677,2395000.0,4.0,4.0,3270.0,1915,8/14/2020,2395000.0,7/1/2020,2500000.0,3/1/2013,1250000.0,10/1/2012,1395000.0,5/21/2012,1450000.0,12/2/2004,1300000.0,nan,nan,https://www.zillow.com/homedetails/202-Bennett-St-Mount-Pleasant-SC-29464/10923928_zpid/,2015,1400.0,Jan 2016,1500.0,Jan 2017,1600.0,Dec 2017,1800.0,Jan 2019,1700,Feb 2020,1800.0
17,https://www.zillow.com/homedetails/409-Church-St-Mount-Pleasant-SC-29464/10923930_zpid/,409 Church St Mount Pleasant SC 29464,32.788690700000004,-79.878224,2290000.0,4.0,4.0,4274.0,1847,7/16/2020,2290000.0,10/24/2019,2390000.0,12/18/2018,2500000.0,10/4/2018,2500000.0,8/1/2014,1595000.0,4/28/2013,1750000.0,10/27/2012,1750000.0,https://www.zillow.com/homedetails/409-Church-St-Mount-Pleasant-SC-29464/10923930_zpid/,2015,1600.0,Jan 2016,1700.0,Jan 2017,1800.0,Dec 2017,2000.0,Jan 2019,2400,Feb 2020,2200.0
18,https://www.zillow.com/homedetails/1950-Sandy-Point-Ln-Mount-Pleasant-SC-29466/10938707_zpid/,1950 Sandy Point Ln Mount Pleasant SC 29466,32.891251000000004,-79.8389968,2200000.0,6.0,4.0,4746.0,2000,9/4/2020,2200000.0,3/31/2015,1075000.0,1/10/2014,830000.0,6/15/2013,900000.0,4/22/2013,900000.0,6/20/2012,1250000.0,4/11/2012,1250000.0,https://www.zillow.com/homedetails/1950-Sandy-Point-Ln-Mount-Pleasant-SC-29466/10938707_zpid/,2015,1300.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,https://www.zillow.com/homedetails/202-Pitt-St-Mount-Pleasant-SC-29464/10923907_zpid/,202 Pitt St Mount Pleasant SC 29464,32.7863312,-79.87522729999999,2149000.0,4.0,5.0,4434.0,1892,7/29/2020,2149000.0,1/15/2020,2150000.0,9/4/2019,1999000.0,4/25/2019,1999000.0,3/19/2019,2150000.0,2/28/2019,2300000.0,1/12/2019,2499000.0,https://www.zillow.com/homedetails/202-Pitt-St-Mount-Pleasant-SC-29464/10923907_zpid/,2015,1500.0,Jan 2016,1800.0,Jan 2017,1700.0,Dec 2017,1800.0,Jan 2019,2300,Listed for,2000.0
20,https://www.zillow.com/homedetails/821-Bridgetown-Pass-Mount-Pleasant-SC-29464/92386355_zpid/,821 Bridgetown Pass Mount Pleasant SC 29464,32.8534279,-79.8681146,2050000.0,6.0,6.0,5300.0,2008,7/24/2020,2050000.0,7/9/2020,1995000.0,10/3/2007,284000.0,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/821-Bridgetown-Pass-Mount-Pleasant-SC-29464/92386355_zpid/,2015,1400.0,Jan 2016,1400.0,Jan 2017,1700.0,Dec 2017,1600.0,Jan 2019,1500,Feb 2020,1500.0
21,https://www.zillow.com/homedetails/2978-River-Vista-Way-Mount-Pleasant-SC-29466/110225632_zpid/,2978 River Vista Way Mount Pleasant SC 29466,32.922499800000004,-79.8005404,1999000.0,4.0,5.0,5006.0,2013,7/20/2020,1999000.0,9/26/2007,739000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/2978-River-Vista-Way-Mount-Pleasant-SC-29466/110225632_zpid/,2015,nan,Jan 2016,1500.0,Jan 2017,1600.0,Dec 2017,1600.0,Jan 2019,1500,Feb 2020,1700.0
22,https://www.zillow.com/homedetails/221-Queen-St-Mount-Pleasant-SC-29464/10924390_zpid/,221 Queen St Mount Pleasant SC 29464,32.7831098,-79.87236180000001,1995000.0,3.0,4.0,2985.0,1992,7/6/2020,1995000.0,6/30/2017,1650000.0,6/8/2017,1775000.0,2/15/2017,1775000.0,12/11/2015,1000000.0,11/29/2015,1260000.0,8/19/2015,1260000.0,https://www.zillow.com/homedetails/221-Queen-St-Mount-Pleasant-SC-29464/10924390_zpid/,2015,928.0,Sold for,1000.0,Jan 2017,1000.0,Dec 2017,1700.0,Jan 2019,1800,Feb 2020,1800.0
23,https://www.zillow.com/homedetails/85-5th-Ave-Mount-Pleasant-SC-29464/10921278_zpid/,85 5th Ave Mount Pleasant SC 29464,32.8123375,-79.904599,1995000.0,3.0,3.0,2376.0,1991,2/9/2020,1995000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/85-5th-Ave-Mount-Pleasant-SC-29464/10921278_zpid/,2015,508.0,Jan 2016,522.0,Jan 2017,569.0,Dec 2017,627.0,Jan 2019,654,Listed for,652.0
24,https://www.zillow.com/homedetails/3944-Ashton-Shore-Ln-Mount-Pleasant-SC-29466/110211592_zpid/,3944 Ashton Shore Ln Mount Pleasant SC 29466,32.923549,-79.782883,1940000.0,4.0,6.0,4748.0,No Data,8/28/2020,1940000.0,8/11/2020,1850000.0,7/26/2019,684000.0,8/28/2018,684000.0,3/3/2018,684000.0,2/21/2018,684000.0,8/23/2017,684000.0,https://www.zillow.com/homedetails/3944-Ashton-Shore-Ln-Mount-Pleasant-SC-29466/110211592_zpid/,2015,435.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,https://www.zillow.com/homedetails/948-Pitt-St-Mount-Pleasant-SC-29464/68018691_zpid/,948 Pitt St Mount Pleasant SC 29464,32.7772186,-79.86483670000001,1900000.0,3.0,3.0,3112.0,2003,5/16/2020,1900000.0,5/7/2014,1295000.0,5/2/2014,1325000.0,3/15/2014,1325000.0,2/19/2013,1500000.0,2/7/2013,1500000.0,5/23/2006,1450000.0,https://www.zillow.com/homedetails/948-Pitt-St-Mount-Pleasant-SC-29464/68018691_zpid/,2015,1300.0,Jan 2016,1400.0,Jan 2017,1500.0,Dec 2017,1600.0,Jan 2019,1700,Feb 2020,1700.0
26,https://www.zillow.com/homedetails/1416-Jacson-St-Mount-Pleasant-SC-29464/2081730249_zpid/,1416 Jacson St Mount Pleasant SC 29464,32.7852398,-79.8653156,1897000.0,5.0,5.0,3506.0,2020,6/4/2020,1897000.0,2/20/2020,1595000.0,12/16/2019,1595000.0,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1416-Jacson-St-Mount-Pleasant-SC-29464/2081730249_zpid/,2015,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Sep 2019,nan
