lin,Address,Latitude,Longitude,Price,#Bed,#Bath,Square Foot,Year Built,date1,price1,date2,price2,date3,price3,date4,price4,date5,price5,date6,price6,date7,price7,absolute
https://www.zillow.com/homedetails/1722-Latroy-Ave-Mount-Pleasant-SC-29464/88998517_zpid/,1722 Latroy Ave Mount Pleasant SC 29464,32.8507035,-79.8407256,8900000,3,2,1900,1963,6/26/2020,8900000,,,,,,,,,,,,,1
https://www.zillow.com/homedetails/1954-Sandy-Point-Ln-Mount-Pleasant-SC-29466/10938706_zpid/,1954 Sandy Point Ln Mount Pleasant SC 29466,32.8913327,-79.8398149,4500000,6,8,7199,2000,7/25/2020,4500000,9/26/2017,184000,10/6/2015,4000000,5/8/2015,4000000,4/15/2014,3900000,2/13/2014,3900000,8/31/2013,3999999,2
https://www.zillow.com/homedetails/212-Haddrell-St-Mount-Pleasant-SC-29464/10922911_zpid/,212 Haddrell St Mount Pleasant SC 29464,32.7898952,-79.8840745,3950000,4,4,4262,2000,6/5/2020,3950000,5/9/2014,190000,,,,,,,,,,,3
https://www.zillow.com/homedetails/2483-River-Bluff-Ln-Mount-Pleasant-SC-29466/68356011_zpid/,2483 River Bluff Ln Mount Pleasant SC 29466,32.8958273,-79.8384716,3900000,5,6,6810,2003,8/5/2020,3900000,4/3/2013,1740000,3/11/2008,2650000,1/19/2008,2650000,2/24/2003,1275000,2/14/2000,300000,,,4
https://www.zillow.com/homedetails/1444-Madison-Ct-Mount-Pleasant-SC-29466/10937780_zpid/,1444 Madison Ct Mount Pleasant SC 29466,32.8658293,-79.819125,3750000,6,6,7828,1995,5/20/2020,3750000,9/22/2011,1475000,9/14/2010,1799000,2/17/2010,1799000,8/1/2006,2400000,,,,,5
https://www.zillow.com/homedetails/201-Ban-St-Mount-Pleasant-SC-29464/10924372_zpid/,201 Ban St Mount Pleasant SC 29464,32.783837,-79.8743305,3650000,6,5,3791,1969,9/2/2020,3650000,8/20/2019,3950000,5/14/2019,4500000,6/29/2018,5250000,,,,,,,6
https://www.zillow.com/homedetails/285-S-Plaza-Ct-PENTHOUSE-10-Mount-Pleasant-SC-29464/2078391281_zpid/,285 S Plaza Ct PENTHOUSE 10 Mount Pleasant SC 29464,32.797369,-79.903699,3500000,3,4,4046,2002,8/14/2020,3500000,8/5/2020,3500000,,,,,,,,,,,7
https://www.zillow.com/homedetails/4440-Wando-Farms-Rd-Mount-Pleasant-SC-29429/122199145_zpid/,4440 Wando Farms Rd Mount Pleasant SC 29429,32.916884,-79.724954,3450000,5,6,5885,2011,8/20/2020,3450000,6/13/2020,3650000,3/22/2020,3800000,2/2/2019,3900000,11/28/2005,1575000,,,,,8
https://www.zillow.com/homedetails/1986-Sandy-Point-Ln-Mount-Pleasant-SC-29466/92383730_zpid/,1986 Sandy Point Ln Mount Pleasant SC 29466,32.8935531,-79.8383892,3447000,5,8,7832,2008,4/21/2020,3447000,2/12/2020,3300000,2/28/2019,3300000,7/27/2018,3500000,10/7/2017,3800000,4/12/2017,4200000,3/3/2015,5000000,9
https://www.zillow.com/homedetails/2744-Rush-Haven-Dr-Mount-Pleasant-SC-29466/110234400_zpid/,2744 Rush Haven Dr Mount Pleasant SC 29466,32.9209204,-79.81501,3000000,6,7,7673,2015,8/27/2020,3000000,3/24/2020,2999900,2/13/2019,2999900,6/19/2018,3200000,6/28/2012,415000,3/15/2012,489950,1/20/2012,489950,10
https://www.zillow.com/homedetails/47-Robert-Mills-Cir-Mount-Pleasant-SC-29464/99370678_zpid/,47 Robert Mills Cir Mount Pleasant SC 29464,32.8220365,-79.8827735,2995000,6,8,8007,2014,5/25/2020,2995000,4/16/2020,2999000,1/21/2019,7500,11/20/2018,7500,2/6/2018,1100000,1/4/2011,330000,3/31/2006,540000,11
https://www.zillow.com/homedetails/136-Wando-Reach-Ct-Mount-Pleasant-SC-29464/80216372_zpid/,136 Wando Reach Ct Mount Pleasant SC 29464,32.8157027,-79.9030906,2745000,5,6,6529,2005,7/18/2020,2745000,3/17/2020,2945000,10/2/2019,3000000,9/17/2019,3000000,12/21/2011,2290000,10/15/2011,2499000,4/3/2011,2499000,12
https://www.zillow.com/homedetails/178-Hobcaw-Dr-Mount-Pleasant-SC-29464/10921029_zpid/,178 Hobcaw Dr Mount Pleasant SC 29464,32.8215635,-79.8976233,2650000,5,4,3270,1965,7/15/2020,2650000,1/18/2020,2775000,9/20/2019,2900000,5/16/2019,3000000,2/26/2019,3000000,,,,,13
https://www.zillow.com/homedetails/124-Wando-Reach-Ct-Mount-Pleasant-SC-29464/88980197_zpid/,124 Wando Reach Ct Mount Pleasant SC 29464,32.8155576,-79.9020843,2595000,4,5,5364,2007,7/7/2020,2595000,10/15/2019,2750000,4/18/2019,2995000,4/18/2007,2600000,4/25/2005,575000,,,,,14
https://www.zillow.com/homedetails/814-Pitt-St-Mount-Pleasant-SC-29464/10925201_zpid/,814 Pitt St Mount Pleasant SC 29464,32.7799251,-79.867927,2495000,4,4,3714,1955,7/18/2020,2495000,6/28/2020,2595000,5/5/2020,2650000,2/24/2012,573000,10/15/2011,615000,9/4/2011,645000,8/3/2011,675000,15
https://www.zillow.com/homedetails/202-Bennett-St-Mount-Pleasant-SC-29464/10923928_zpid/,202 Bennett St Mount Pleasant SC 29464,32.788533,-79.8789677,2395000,4,4,3270,1915,8/14/2020,2395000,7/1/2020,2500000,3/1/2013,1250000,10/1/2012,1395000,5/21/2012,1450000,12/2/2004,1300000,,,16
https://www.zillow.com/homedetails/409-Church-St-Mount-Pleasant-SC-29464/10923930_zpid/,409 Church St Mount Pleasant SC 29464,32.7886907,-79.878224,2290000,4,4,4274,1847,7/16/2020,2290000,10/24/2019,2390000,12/18/2018,2500000,10/4/2018,2500000,8/1/2014,1595000,4/28/2013,1750000,10/27/2012,1750000,17
https://www.zillow.com/homedetails/1950-Sandy-Point-Ln-Mount-Pleasant-SC-29466/10938707_zpid/,1950 Sandy Point Ln Mount Pleasant SC 29466,32.891251,-79.8389968,2200000,6,4,4746,2000,9/4/2020,2200000,3/31/2015,1075000,1/10/2014,830000,6/15/2013,900000,4/22/2013,900000,6/20/2012,1250000,4/11/2012,1250000,18
https://www.zillow.com/homedetails/202-Pitt-St-Mount-Pleasant-SC-29464/10923907_zpid/,202 Pitt St Mount Pleasant SC 29464,32.7863312,-79.8752273,2149000,4,5,4434,1892,7/29/2020,2149000,1/15/2020,2150000,9/4/2019,1999000,4/25/2019,1999000,3/19/2019,2150000,2/28/2019,2300000,1/12/2019,2499000,19
https://www.zillow.com/homedetails/821-Bridgetown-Pass-Mount-Pleasant-SC-29464/92386355_zpid/,821 Bridgetown Pass Mount Pleasant SC 29464,32.8534279,-79.8681146,2050000,6,6,5300,2008,7/24/2020,2050000,7/9/2020,1995000,10/3/2007,284000,,,,,,,,,20
https://www.zillow.com/homedetails/2978-River-Vista-Way-Mount-Pleasant-SC-29466/110225632_zpid/,2978 River Vista Way Mount Pleasant SC 29466,32.9224998,-79.8005404,1999000,4,5,5006,2013,7/20/2020,1999000,9/26/2007,739000,,,,,,,,,,,21
https://www.zillow.com/homedetails/221-Queen-St-Mount-Pleasant-SC-29464/10924390_zpid/,221 Queen St Mount Pleasant SC 29464,32.7831098,-79.8723618,1995000,3,4,2985,1992,7/6/2020,1995000,6/30/2017,1650000,6/8/2017,1775000,2/15/2017,1775000,12/11/2015,1000000,11/29/2015,1260000,8/19/2015,1260000,22
https://www.zillow.com/homedetails/85-5th-Ave-Mount-Pleasant-SC-29464/10921278_zpid/,85 5th Ave Mount Pleasant SC 29464,32.8123375,-79.904599,1995000,3,3,2376,1991,2/9/2020,1995000,,,,,,,,,,,,,23
https://www.zillow.com/homedetails/3944-Ashton-Shore-Ln-Mount-Pleasant-SC-29466/110211592_zpid/,3944 Ashton Shore Ln Mount Pleasant SC 29466,32.923549,-79.782883,1940000,4,6,4748,No Data,8/28/2020,1940000,8/11/2020,1850000,7/26/2019,684000,8/28/2018,684000,3/3/2018,684000,2/21/2018,684000,8/23/2017,684000,24
https://www.zillow.com/homedetails/948-Pitt-St-Mount-Pleasant-SC-29464/68018691_zpid/,948 Pitt St Mount Pleasant SC 29464,32.7772186,-79.8648367,1900000,3,3,3112,2003,5/16/2020,1900000,5/7/2014,1295000,5/2/2014,1325000,3/15/2014,1325000,2/19/2013,1500000,2/7/2013,1500000,5/23/2006,1450000,25
https://www.zillow.com/homedetails/1416-Jacson-St-Mount-Pleasant-SC-29464/2081730249_zpid/,1416 Jacson St Mount Pleasant SC 29464,32.7852398,-79.8653156,1897000,5,5,3506,2020,6/4/2020,1897000,2/20/2020,1595000,12/16/2019,1595000,,,,,,,,,26
https://www.zillow.com/homedetails/23-Grace-Ln-Mount-Pleasant-SC-29464/55640678_zpid/,23 Grace Ln Mount Pleasant SC 29464,32.8151422,-79.8754898,1895000,5,7,6355,2002,7/31/2020,1895000,5/27/2020,1895000,5/20/2020,1895000,4/22/2020,1895000,3/17/2020,1895000,10/10/2019,1895000,2/6/2019,1895000,27
https://www.zillow.com/homedetails/2081-Shell-Ring-Cir-Mount-Pleasant-SC-29466/110208240_zpid/,2081 Shell Ring Cir Mount Pleasant SC 29466,32.907266,-79.793209,1890000,5,6,5401,2020,4/13/2020,1890000,7/20/2018,428000,5/14/2018,465000,1/24/2018,465000,12/2/1999,175000,,,,,28
https://www.zillow.com/homedetails/191-Harbour-Watch-Way-Mount-Pleasant-SC-29464/10921724_zpid/,191 Harbour Watch Way Mount Pleasant SC 29464,32.8084695,-79.8993946,1880000,3,3,2860,1999,9/4/2020,1880000,3/14/2016,910000,1/17/2016,920000,1/12/2016,920000,,,,,,,29
https://www.zillow.com/homedetails/424-Greenwich-St-Mount-Pleasant-SC-29464/10924479_zpid/,178 N Shelmore Blvd Mount Pleasant SC 29464,32.818934,-79.8800176,1875000,5,6,5000,2004,7/15/2020,1875000,3/23/2020,1945000,3/6/2020,1945000,10/23/2019,1945000,3/1/2011,1015000,7/3/2008,2279000,6/19/2008,2279000,30
https://www.zillow.com/homedetails/178-N-Shelmore-Blvd-Mount-Pleasant-SC-29464/68394237_zpid/,424 Greenwich St Mount Pleasant SC 29464,32.7856235,-79.8694743,1875000,4,4,3959,2000,8/18/2020,1875000,7/1/2020,1950000,2/6/2020,2085000,12/5/2019,2195000,11/19/2019,2195000,8/14/2019,2345000,7/17/2019,2495000,31
https://www.zillow.com/homedetails/801-Pitt-St-Mount-Pleasant-SC-29464/10925184_zpid/,801 Pitt St Mount Pleasant SC 29464,32.779936,-79.868654,1795000,4,4,3051,2017,6/10/2020,1795000,8/14/2015,500000,4/18/2011,350000,11/5/2010,150000,11/4/2010,450000,3/13/2007,689000,1/11/2007,456000,32
https://www.zillow.com/homedetails/175-E-Shipyard-Rd-Mount-Pleasant-SC-29464/52905322_zpid/,175 E Shipyard Rd Mount Pleasant SC 29464,32.8186798,-79.8758179,1759000,4,4,3417,1999,4/28/2020,1759000,6/27/2018,1150000,6/26/2018,1245000,5/18/2018,1245000,4/2/2018,1245000,2/2/2018,1295000,2/1/2005,950000,33
https://www.zillow.com/homedetails/179-E-Shipyard-Rd-Mount-Pleasant-SC-29464/52905323_zpid/,179 E Shipyard Rd Mount Pleasant SC 29464,32.8188729,-79.8755117,1750000,5,6,4900,2001,8/27/2020,1750000,2/15/2020,1849000,12/18/2019,1885000,9/28/2019,1885000,7/23/2019,1895000,5/15/2019,1925000,11/26/2018,1975000,34
https://www.zillow.com/homedetails/174-N-Shelmore-Blvd-Mount-Pleasant-SC-29464/110213564_zpid/,174 N Shelmore Blvd Mount Pleasant SC 29464,32.8190956,-79.8801269,1699900,4,8,6228,2012,7/26/2020,1699900,7/6/2020,1699900,6/20/2020,1699900,11/23/2019,1770000,8/28/2019,1995000,12/31/2008,188000,8/19/2005,230000,35
https://www.zillow.com/homedetails/129-Ponsbury-Rd-Mount-Pleasant-SC-29464/55640731_zpid/,129 Ponsbury Rd Mount Pleasant SC 29464,32.8178057,-79.8768679,1699000,5,6,4554,2002,8/20/2020,1699000,6/6/2017,1699500,3/4/2017,1699500,7/8/2016,1835000,6/27/2014,1350000,2/6/2013,1499000,10/24/2012,1499000,36
https://www.zillow.com/homedetails/4923-Sound-View-Dr-Mount-Pleasant-SC-29466/80211791_zpid/,4923 Sound View Dr Mount Pleasant SC 29466,32.8529012,-79.7667541,1695000,4,4,4146,2005,6/4/2019,1695000,,,,,,,,,,,,,37
https://www.zillow.com/homedetails/801-Harbour-Watch-Ct-Mount-Pleasant-SC-29464/88989825_zpid/,801 Harbour Watch Ct Mount Pleasant SC 29464,32.8093509,-79.9021936,1670000,5,5,3877,2007,7/17/2020,1670000,5/1/2020,1775000,9/13/2000,115000,,,,,,,,,38
https://www.zillow.com/homedetails/920-Royall-Ave-Mount-Pleasant-SC-29464/10926230_zpid/,58 Saturday Rd Mount Pleasant SC 29464,32.8236083,-79.8766272,1595000,4,4,4200,2005,6/26/2020,1595000,3/7/2020,1695000,5/26/2004,185000,11/14/2002,150000,11/28/2000,141000,,,,,39
https://www.zillow.com/homedetails/58-Saturday-Rd-Mount-Pleasant-SC-29464/80212623_zpid/,920 Royall Ave Mount Pleasant SC 29464,32.7781994,-79.8638739,1595000,4,4,3000,2009,8/30/2020,1595000,4/29/2013,1292500,1/7/2010,1299000,8/15/2005,400000,,,,,,,40
https://www.zillow.com/homedetails/743-3rd-St-Mount-Pleasant-SC-29464/89000661_zpid/,743 3rd St Mount Pleasant SC 29464,32.8136816,-79.9007615,1590000,5,7,5183,2007,7/27/2020,1590000,6/18/2020,1690000,5/30/2020,1790000,3/24/2020,1790000,2/20/2020,1790000,8/27/2007,1500000,7/17/2007,600000,41
https://www.zillow.com/homedetails/936-Mciver-St-Mount-Pleasant-SC-29464/68391500_zpid/,936 Mciver St Mount Pleasant SC 29464,32.7852949,-79.8552543,1575000,4,5,3576,2004,8/28/2020,1575000,7/18/2020,1595000,3/8/2012,999999,3/7/2012,999999,1/20/2010,745000,10/23/2009,999999,1/31/2009,1149731,42
https://www.zillow.com/homedetails/1162-Fulton-Hall-Ln-Mount-Pleasant-SC-29466/247524344_zpid/,1162 Fulton Hall Ln Mount Pleasant SC 29466,32.8471639,-79.8057789,1499000,4,4,3428,2018,7/25/2020,1499000,5/8/2020,1580000,11/26/2019,1580000,12/13/2018,1295000,2/8/2018,329000,3/28/2016,97750,,,43
https://www.zillow.com/homedetails/996-Law-Ln-Mount-Pleasant-SC-29464/10934211_zpid/,996 Law Ln Mount Pleasant SC 29464,32.835638,-79.8447081,1475000,5,6,4840,2018,6/24/2020,1475000,3/28/2020,1500000,4/4/2018,320000,8/11/2017,355000,3/22/2017,350000,12/27/2016,340000,12/27/2016,340000,44
https://www.zillow.com/homedetails/317-Coinbow-Dr-Mount-Pleasant-SC-29464/10920899_zpid/,317 Coinbow Dr Mount Pleasant SC 29464,32.8205786,-79.8889849,1475000,5,3,4300,1976,8/27/2020,1475000,7/23/2020,1545000,6/8/2007,985000,12/10/1999,587000,,,,,,,45
https://www.zillow.com/homedetails/276-Copahee-Rd-Mount-Pleasant-SC-29464/10921128_zpid/,276 Copahee Rd Mount Pleasant SC 29464,32.8177081,-79.8952615,1460000,5,4,3834,1985,7/30/2020,1460000,6/9/2020,1500000,5/9/2020,1575000,,,,,,,,,46
https://www.zillow.com/homedetails/258-Magwood-Ln-Mount-Pleasant-SC-29464/10922860_zpid/,258 Magwood Ln Mount Pleasant SC 29464,32.7899558,-79.8811768,1425000,4,4,3181,1928,8/27/2020,1425000,10/25/2000,595000,,,,,,,,,,,47
https://www.zillow.com/homedetails/1708-Canyon-Oas-Dr-Mount-Pleasant-SC-29464/92385581_zpid/,1708 Canyon Oas Dr Mount Pleasant SC 29464,32.8140045,-79.8146184,1425000,5,5,5062,2008,8/19/2020,1425000,8/10/2020,1425000,8/7/2020,1425000,7/28/2020,1425000,7/24/2020,1425000,1/11/2012,1000000,6/9/2006,331000,48
https://www.zillow.com/homedetails/35-John-Galt-Way-Mount-Pleasant-SC-29464/88971516_zpid/,35 John Galt Way Mount Pleasant SC 29464,32.817931,-79.877579,1399000,4,5,3264,2007,8/20/2020,1399000,7/8/2014,1160000,5/6/2008,1000000,,,,,,,,,49
https://www.zillow.com/homedetails/2860-River-Vista-Way-Mount-Pleasant-SC-29466/110235420_zpid/,2860 River Vista Way Mount Pleasant SC 29466,32.9259869,-79.8041901,1399000,5,5,5264,2014,2/1/2020,1399000,7/3/2018,1250000,6/10/2018,1299000,5/4/2018,1299000,4/2/2018,1299000,3/31/2015,1299000,1/25/2014,1299000,50
https://www.zillow.com/homedetails/1004-Mystic-Dr-Mount-Pleasant-SC-29464/63781559_zpid/,1004 Mystic Dr Mount Pleasant SC 29464,32.8127031,-79.8827735,1385000,5,5,3609,2003,9/4/2020,1385000,8/22/2020,1100000,1/24/2020,5500,1/16/2020,5500,1/16/2020,4500,1/18/2018,1385000,11/7/2017,1385000,51
https://www.zillow.com/homedetails/641-Palmetto-St-Mount-Pleasant-SC-29464/10924686_zpid/,641 Palmetto St Mount Pleasant SC 29464,32.7882121,-79.8683149,1350000,4,4,2407,2020,4/30/2020,1350000,12/24/2019,509000,12/5/2019,580000,11/7/2019,580000,10/24/2019,590000,10/11/2019,600000,9/28/2019,699000,52
https://www.zillow.com/homedetails/518-London-Bridge-Rd-Mount-Pleasant-SC-29464/10926252_zpid/,518 London Bridge Rd Mount Pleasant SC 29464,32.7797535,-79.8642621,1342000,3,3,2200,1975,9/4/2020,1342000,1/2/2013,425000,11/27/2012,445000,10/19/2012,445000,9/18/2012,454900,8/21/2010,410000,5/17/2010,410000,53
https://www.zillow.com/homedetails/1173-Fulton-Hall-Ln-Mount-Pleasant-SC-29466/2097923164_zpid/,1173 Fulton Hall Ln Mount Pleasant SC 29466,32.8467742,-79.8052489,1325000,5,5,3768,2020,4/11/2018,1325000,1/13/2017,1130000,10/11/2016,1130000,9/21/2016,999000,9/7/2016,1130000,7/12/2016,999000,7/12/2016,1130000,54
https://www.zillow.com/homedetails/155-Wingo-Way-433-Mount-Pleasant-SC-29464/247522425_zpid/,155 Wingo Way #433 Mount Pleasant SC 29464,32.8037058,-79.8988515,1299000,3,4,2200,2016,7/16/2020,1299000,4/8/2020,1349000,2/19/2020,1399000,3/22/2019,1262500,1/23/2019,1275000,3/24/2017,1079000,,,55
https://www.zillow.com/homedetails/536-Island-Wal-W-Mount-Pleasant-SC-29464/68355919_zpid/,536 Island Wal W Mount Pleasant SC 29464,32.8544397,-79.8611395,1299000,4,5,4246,2004,8/1/2020,1299000,11/8/2019,1325000,9/8/2019,1325000,7/5/2019,1325000,9/1/2018,1350000,8/26/2013,965000,8/22/2012,832817,56
https://www.zillow.com/homedetails/2040-Ashburton-Way-Mount-Pleasant-SC-29466/82548435_zpid/,2040 Ashburton Way Mount Pleasant SC 29466,32.9127197,-79.7843419,1295000,5,4,4147,2006,9/2/2020,1295000,8/28/2020,1350000,8/22/2020,1375000,8/14/2020,1395000,8/9/2018,1057500,5/26/2018,1090000,3/24/2018,1090000,57
https://www.zillow.com/homedetails/548-Galera-Ln-Mount-Pleasant-SC-29464/102985446_zpid/,548 Galera Ln Mount Pleasant SC 29464,32.8510277,-79.8673476,1284000,5,7,5226,2009,8/25/2020,1284000,7/30/2020,1289000,7/1/2020,1299000,5/15/2020,1300000,9/22/2017,1290000,4/12/2017,1290000,3/7/2011,535000,58
https://www.zillow.com/homedetails/236-S-Plaza-Ct-213-Mount-Pleasant-SC-29464/2078201972_zpid/,236 S Plaza Ct #213 Mount Pleasant SC 29464,32.797369,-79.903699,1275000,3,3,2026,2002,8/18/2020,1275000,,,,,,,,,,,,,59
https://www.zillow.com/homedetails/1612-Marsh-Harbor-Ln-Mount-Pleasant-SC-29464/61473012_zpid/,1612 Marsh Harbor Ln Mount Pleasant SC 29464,32.7749003,-79.8452113,1250000,4,4,2898,2002,8/8/2020,1250000,4/28/2020,1185000,11/6/2019,1270000,10/1/2019,1350000,8/14/2019,1450000,7/23/2019,1590000,5/30/2019,1650000,60
https://www.zillow.com/homedetails/832-Marsh-Grove-Ave-Mount-Pleasant-SC-29464/88886812_zpid/,832 Marsh Grove Ave Mount Pleasant SC 29464,32.7849494,-79.855298,1250000,4,5,3364,2007,9/5/2020,1250000,4/30/2003,160000,,,,,,,,,,,61
https://www.zillow.com/homedetails/2836-Stay-Sail-Way-Mount-Pleasant-SC-29466/110231696_zpid/,2836 Stay Sail Way Mount Pleasant SC 29466,32.9255009,-79.8069517,1250000,3,5,3488,2012,9/1/2020,1250000,3/15/2005,469900,,,,,,,,,,,62
https://www.zillow.com/homedetails/3807-Sawyers-Island-Dr-Mount-Pleasant-SC-29466/2078969162_zpid/,3807 Sawyers Island Dr Mount Pleasant SC 29466,32.9052298,-79.750632,1250000,5,5,3929,No Data,7/31/2020,1250000,6/26/2020,1200000,,,,,,,,,,,63
https://www.zillow.com/homedetails/1408-Stratton-Pl-Mount-Pleasant-SC-29466/247532806_zpid/,1408 Stratton Pl Mount Pleasant SC 29466,32.8697474,-79.7562012,1250000,4,4,3258,2018,9/1/2020,1250000,6/6/2018,783320,,,,,,,,,,,64
https://www.zillow.com/homedetails/1212-Clonmel-Pl-Mount-Pleasant-SC-29464/247529010_zpid/,1212 Clonmel Pl Mount Pleasant SC 29464,52.3558172,-7.6902551,1249900,6,6,4000,2020,8/19/2020,1249900,8/12/2020,1249900,7/21/2020,1249900,7/14/2020,1295900,6/24/2020,1298500,6/2/2020,1375000,5/15/2020,1449500,65
https://www.zillow.com/homedetails/333-Evian-Way-Mount-Pleasant-SC-29464/82544431_zpid/,333 Evian Way Mount Pleasant SC 29464,32.8541635,-79.8641498,1229000,5,4,4444,2006,8/16/2020,1229000,8/19/2010,825000,7/4/2010,825000,2/26/2010,765000,5/28/2009,500,4/7/2009,839000,8/31/2008,839000,66
https://www.zillow.com/homedetails/425-Hobcaw-Dr-Mount-Pleasant-SC-29464/10921239_zpid/,425 Hobcaw Dr Mount Pleasant SC 29464,32.8161791,-79.8850263,1225000,4,4,2615,1966,8/20/2020,1225000,7/18/2020,1300000,9/13/2001,325000,,,,,,,,,67
https://www.zillow.com/homedetails/40-Montrose-Rd-Mount-Pleasant-SC-29464/82542813_zpid/,40 Montrose Rd Mount Pleasant SC 29464,32.8192943,-79.8817674,1200000,4,4,3047,2006,4/16/2020,1200000,3/9/2020,1200000,3/5/2020,1200000,3/8/2012,799000,3/7/2012,799000,1/14/2010,750000,5/24/2004,145000,68
https://www.zillow.com/homedetails/2704-Oa-Manor-Dr-Mount-Pleasant-SC-29466/88986687_zpid/,2704 Oa Manor Dr Mount Pleasant SC 29466,32.9143618,-79.8159025,1199000,6,5,6893,2007,8/6/2020,1199000,5/24/2016,945000,5/26/2006,275000,8/5/2005,325000,1/31/2003,72500,8/19/2002,8972126,2/9/2001,500000,69
https://www.zillow.com/homedetails/1440-Madison-Ct-Mount-Pleasant-SC-29466/110231837_zpid/,1440 Madison Ct Mount Pleasant SC 29466,32.865391,-79.818906,1198900,6,6,5300,2015,3/30/2020,1198900,2/1/2020,1199900,12/29/2019,1250000,9/14/2019,1250000,8/31/2019,1254999,8/20/2019,1259999,8/4/2019,1264999,70
https://www.zillow.com/homedetails/209-N-Shelmore-Blvd-Mount-Pleasant-SC-29464/68394224_zpid/,209 N Shelmore Blvd Mount Pleasant SC 29464,32.8174008,-79.8807394,1195000,5,5,3410,2004,8/28/2020,1195000,7/28/2020,1195000,7/8/2020,1195000,6/29/2020,1195000,5/21/2020,1195000,5/5/2020,1250000,12/23/2016,940000,71
https://www.zillow.com/homedetails/238-Cooper-River-Dr-Mount-Pleasant-SC-29464/92385825_zpid/,238 Cooper River Dr Mount Pleasant SC 29464,32.8031162,-79.9003076,1195000,2,3,2087,2008,7/22/2020,1195000,8/5/2013,629000,,,,,,,,,,,72
https://www.zillow.com/homedetails/430-Channel-Cree-Ct-Mount-Pleasant-SC-29464/10929361_zpid/,430 Channel Cree Ct Mount Pleasant SC 29464,32.8310643,-79.8654378,1150000,4,5,4388,1989,8/18/2020,1150000,7/17/2020,1100000,6/5/2020,1100000,2/11/2020,1100000,2/6/2020,1100000,1/24/2020,1100000,4/21/1999,489500,73
https://www.zillow.com/homedetails/1518-Menhaden-Ln-Mount-Pleasant-SC-29466/2090679386_zpid/,1518 Menhaden Ln Mount Pleasant SC 29466,32.86681,-79.75211,1110660,4,5,3200,2020,8/16/2020,1110660,5/6/2020,1104900,3/6/2020,999900,2/5/2020,1049900,12/10/2019,1103767,2/5/2019,339000,3/12/2018,339000,74
https://www.zillow.com/homedetails/1518-Menhaden-Ln-HOMESITE-104-Mount-Pleasant-SC-29466/2081090109_zpid/,1518 Menhaden Ln HOMESITE 104 Mount Pleasant SC 29466,32.8668415,-79.7520993,1110660,4,5,3200,2020,8/21/2020,1110660,5/12/2020,1104900,3/9/2020,999900,2/11/2020,1049900,,,,,,,75
https://www.zillow.com/homedetails/155-Wingo-Way-461-Mount-Pleasant-SC-29464/247523460_zpid/,155 Wingo Way #461 Mount Pleasant SC 29464,32.8037058,-79.8988515,1100000,2,2,1900,2016,5/18/2020,1100000,4/1/2020,1100000,3/9/2020,1100000,8/31/2018,988200,9/14/2016,889000,,,,,76
https://www.zillow.com/homedetails/1551-Ben-Sawyer-Blvd-UNIT-6-Mount-Pleasant-SC-29464/2078020895_zpid/,1551 Ben Sawyer Blvd UNIT 6 Mount Pleasant SC 29464,32.7862344,-79.853132,1100000,3,2,1908,1989,9/2/2020,1100000,,,,,,,,,,,,,77
https://www.zillow.com/homedetails/2749-Rush-Haven-Dr-Mount-Pleasant-SC-29466/80215095_zpid/,2749 Rush Haven Dr Mount Pleasant SC 29466,32.9203705,-79.8149912,1100000,5,5,4716,2005,7/29/2020,1100000,5/4/2020,1075000,3/28/2020,1100000,9/29/2012,858000,7/28/2012,869000,8/26/2011,929000,3/7/2011,929000,78
https://www.zillow.com/homedetails/1551-Ben-Sawyer-Blvd-UNIT-6-Mount-Pleasant-SC-29464/2078020895_zpid/,1551 Ben Sawyer Blvd UNIT 6 Mount Pleasant SC 29464,32.7862344,-79.853132,1100000,3,2,1908,1989,9/2/2020,1100000,,,,,,,,,,,,,79
https://www.zillow.com/homedetails/155-Wingo-Way-461-Mount-Pleasant-SC-29464/247523460_zpid/,155 Wingo Way #461 Mount Pleasant SC 29464,32.8037058,-79.8988515,1100000,2,2,1900,2016,5/18/2020,1100000,4/1/2020,1100000,3/9/2020,1100000,8/31/2018,988200,9/14/2016,889000,,,,,80
https://www.zillow.com/homedetails/2749-Rush-Haven-Dr-Mount-Pleasant-SC-29466/80215095_zpid/,2749 Rush Haven Dr Mount Pleasant SC 29466,32.9203705,-79.8149912,1100000,5,5,4716,2005,7/29/2020,1100000,5/4/2020,1075000,3/28/2020,1100000,9/29/2012,858000,7/28/2012,869000,8/26/2011,929000,3/7/2011,929000,81
https://www.zillow.com/homedetails/3803-Sawyers-Island-Dr-Mount-Pleasant-SC-29466/2078969163_zpid/,3803 Sawyers Island Dr Mount Pleasant SC 29466,32.9052298,-79.750632,1100000,6,6,3720,No Data,6/26/2020,1100000,,,,,,,,,,,,,82
https://www.zillow.com/homedetails/72-Sowell-St-Mount-Pleasant-SC-29464/52905277_zpid/,72 Sowell St Mount Pleasant SC 29464,32.814663,-79.87571,1095000,4,4,3750,1999,7/23/2020,1095000,7/7/2020,1125000,6/5/2020,1150000,3/20/2020,1150000,3/6/2020,1150000,2/19/2020,1150000,1/24/2020,1175000,83
