lin1,ZestYear 2015,ZestPrice 2015,ZestYear 2016,ZestPrice 2016,ZestYear 2017,ZestPrice 2017,ZestYear 2018,ZestPrice 2018,ZestYear 2019,ZestPrice 2019,ZestYear 2020,ZestPrice 2020
https://www.zillow.com/homedetails/1686-Bridwell-Ln-Mount-Pleasant-SC-29466/247522287_zpid/,Feb 2015,NA,Mar 2016,NA,Apr 2017,328,Apr 2018,349,May 2019,361,Jun 2020,355
https://www.zillow.com/homedetails/1522-Boston-Grill-Rd-Mount-Pleasant-SC-29466/2087626914_zpid/,Today,435,,,,,,,,,,
https://www.zillow.com/homedetails/1516-Oldenburg-Dr-Mount-Pleasant-SC-29429/125935269_zpid/,Feb 2015,257,Mar 2016,280,Apr 2017,292,Apr 2018,316,May 2019,326,Listed for,332
,,,,,,,,,,,,
https://www.zillow.com/homedetails/1045-Provincial-Cir-UNIT-A-Mount-Pleasant-SC-29464/10921789_zpid/,Feb 2015,220,Mar 2016,232,Apr 2017,269,Apr 2018,268,May 2019,301,Jun 2020,311
https://www.zillow.com/homedetails/2741-Palmetto-Hall-Blvd-Mount-Pleasant-SC-29466/55641409_zpid/,Feb 2015,274,Mar 2016,305,Apr 2017,319,Apr 2018,330,May 2019,338,Jun 2020,345
https://www.zillow.com/homedetails/3076-Emma-Ln-Mount-Pleasant-SC-29466/2078029540_zpid/,Dec 2014,NA,Dec 2015,NA,Jan 2017,NA,Dec 2017,NA,Jan 2019,NA,Feb 2020,NA
https://www.zillow.com/homedetails/3533-Ashwyce-St-Mount-Pleasant-SC-29466/62990200_zpid/,Feb 2015,268,Mar 2016,314,Apr 2017,326,Apr 2018,348,May 2019,349,Jun 2020,348
https://www.zillow.com/homedetails/368-6th-Ave-Mount-Pleasant-SC-29464/10921392_zpid/,Listed for,474,,,,,,,,,,
https://www.zillow.com/homedetails/120-Palm-Cove-Way-Mount-Pleasant-SC-29466/82543158_zpid/,Feb 2015,303,Mar 2016,380,Apr 2017,378,Sold for,352,May 2019,369,Jun 2020,375
https://www.zillow.com/homedetails/1307-Gilead-Rd-Mount-Pleasant-SC-29466/10939507_zpid/,Feb 2015,269,Mar 2016,301,Apr 2017,320,Apr 2018,332,May 2019,332,Listed for,337
https://www.zillow.com/homedetails/3478-Ashwyce-St-Mount-Pleasant-SC-29466/62990190_zpid/,Feb 2015,274,Mar 2016,307,Apr 2017,323,Sold for,303,May 2019,317,Listed for,323
https://www.zillow.com/homedetails/102-Garmouth-Ct-Mount-Pleasant-SC-29466/82546563_zpid/,Feb 2015,344,Mar 2016,326,Apr 2017,337,Apr 2018,366,May 2019,335,Jun 2020,338
https://www.zillow.com/homedetails/1118-Hidden-Cove-Dr-9-Mount-Pleasant-SC-29464/2077964693_zpid/,Dec 2014,NA,Dec 2015,NA,Jan 2017,NA,Dec 2017,NA,Jan 2019,NA,Feb 2020,NA
https://www.zillow.com/homedetails/1568-Wellesley-Cir-Mount-Pleasant-SC-29466/61473585_zpid/,Feb 2015,263,Mar 2016,299,Apr 2017,310,Apr 2018,315,May 2019,332,Jun 2020,344
https://www.zillow.com/homedetails/3659-Bagley-Dr-Mount-Pleasant-SC-29466/110219517_zpid/,Feb 2015,277,Mar 2016,297,Apr 2017,307,Apr 2018,321,Sold for,321,Jun 2020,321
https://www.zillow.com/homedetails/3468-Claremont-St-Mount-Pleasant-SC-29466/82544619_zpid/,Feb 2015,259,Mar 2016,267,Apr 2017,310,Apr 2018,314,May 2019,313,Jun 2020,316
https://www.zillow.com/homedetails/2616-Turben-Pl-Mount-Pleasant-SC-29466/52906446_zpid/,Feb 2015,276,Mar 2016,312,Apr 2017,336,Apr 2018,340,May 2019,300,Listed for,347
https://www.zillow.com/homedetails/363-Spoonbill-Ln-APT-B-Mount-Pleasant-SC-29464/2086208743_zpid/,Dec 2014,NA,Dec 2015,NA,Jan 2017,NA,Dec 2017,NA,Jan 2019,NA,Feb 2020,NA
https://www.zillow.com/homedetails/2412-Cotton-Cree-Dr-Mount-Pleasant-SC-29466/10938665_zpid/,Feb 2015,300,Mar 2016,332,Apr 2017,351,Apr 2018,358,May 2019,341,Jun 2020,347
https://www.zillow.com/homedetails/1271-Chatfield-St-Mount-Pleasant-SC-29464/10932687_zpid/,Feb 2015,262,Mar 2016,293,Apr 2017,308,Apr 2018,345,May 2019,329,Listed for,353
https://www.zillow.com/homedetails/2200-Belle-Isle-Ave-UNIT-303-Mount-Pleasant-SC-29464/2146628428_zpid/,Dec 2014,267,Dec 2015,247,Jan 2017,265,Dec 2017,331,Jan 2019,336,Listed for,323
https://www.zillow.com/homedetails/1349-Hamlin-Par-Cir-Mount-Pleasant-SC-29466/82548374_zpid/,Feb 2015,257,Mar 2016,298,Apr 2017,312,Apr 2018,331,May 2019,327,Jun 2020,325
https://www.zillow.com/homedetails/1050-Marsh-Court-Ln-Mount-Pleasant-SC-29464/10927772_zpid/,Dec 2014,209,Jan 2016,221,Jan 2017,226,Dec 2017,246,Jan 2019,264,Feb 2020,284
https://www.zillow.com/homedetails/128-Fair-Sailing-Rd-Mount-Pleasant-SC-29466/68397885_zpid/,Feb 2015,222,Mar 2016,275,Apr 2017,285,Apr 2018,304,May 2019,334,Jun 2020,331
https://www.zillow.com/homedetails/1817-Rifle-Range-Rd-Mount-Pleasant-SC-29464/10933804_zpid/,Feb 2015,NA,Mar 2016,NA,Sep 2020,NA,,,,,,
,,,,,,,,,,,,
https://www.zillow.com/homedetails/1473-Cambridge-Laes-Dr-Mount-Pleasant-SC-29464/68394406_zpid/,Feb 2015,178.8,Mar 2016,228.9,Apr 2017,226.6,Sold for,224.3,May 2019,240.5,Jun 2020,243.2
https://www.zillow.com/homedetails/1236-White-Flat-Rd-Mount-Pleasant-SC-29464/2079712743_zpid/,Dec 2014,NA,Dec 2015,NA,Jan 2017,NA,Dec 2017,NA,Jan 2019,NA,Feb 2020,NA
https://www.zillow.com/homedetails/244-Fair-Sailing-Rd-37-Mount-Pleasant-SC-29466/2082060215_zpid/,Dec 2014,NA,Dec 2015,NA,Jan 2017,NA,Dec 2017,NA,Jan 2019,NA,Feb 2020,265.5
https://www.zillow.com/homedetails/1100-Legends-Club-Dr-1027-Mount-Pleasant-SC-29466/82545519_zpid/,Feb 2015,250.0,Mar 2016,208.9,Apr 2017,226.0,Apr 2018,234.3,May 2019,264.2,Jun 2020,261.0
https://www.zillow.com/homedetails/268-Fair-Sailing-Rd-43-Mount-Pleasant-SC-29466/2077931707_zpid/,Listed for,NA,,,,,,,,,,
https://www.zillow.com/homedetails/1807-Parc-Vue-Ave-Mount-Pleasant-SC-29464/68394309_zpid/,Listed for,254.9,,,,,,,,,,
https://www.zillow.com/homedetails/1121-Village-Cree-Ln-1602-Mount-Pleasant-SC-29464/10927378_zpid/,Listed for,250.0,,,,,,,,,,
https://www.zillow.com/homedetails/1718-Chatelain-Way-Mount-Pleasant-SC-29464/2094999464_zpid/,Listed for,NA,,,,,,,,,,
https://www.zillow.com/homedetails/1453-Cambridge-Laes-Dr-303-Mount-Pleasant-SC-29464/2078030964_zpid/,Listed for,NA,,,,,,,,,,
https://www.zillow.com/homedetails/1481-Center-St-1505-Mount-Pleasant-SC-29464/2078672570_zpid/,Today,248.0,,,,,,,,,,
https://www.zillow.com/homedetails/1445-Cambridge-Laes-Dr-Mount-Pleasant-SC-29464/63781854_zpid/,Listed for,244.9,,,,,,,,,,
https://www.zillow.com/homedetails/2369-ings-Gate-Ln-Mount-Pleasant-SC-29466/82545322_zpid/,Listed for,245.0,,,,,,,,,,
https://www.zillow.com/homedetails/1481-Center-St-UNIT-1903-Mount-Pleasant-SC-29464/2078884899_zpid/,Today,239.9,,,,,,,,,,
https://www.zillow.com/homedetails/1300-Par-West-Blvd-UNIT-619-Mount-Pleasant-SC-29466/82542445_zpid/,Listed for,239.9,,,,,,,,,,
https://www.zillow.com/homedetails/1717-Greystone-Blvd-APT-13-Mount-Pleasant-SC-29464/10930273_zpid/,Listed for,239.0,,,,,,,,,,
https://www.zillow.com/homedetails/1420-Fairmont-Ave-22-3-Mount-Pleasant-SC-29464/2077972096_zpid/,Listed for,NA,Jan 2017,NA,Dec 2017,NA,Jan 2019,NA,Feb 2020,NA,,
https://www.zillow.com/homedetails/272-Alexandra-Dr-UNIT-10-Mount-Pleasant-SC-29464/80215000_zpid/,Dec 2014,NA,Sold for,NA,Jan 2017,NA,Dec 2017,NA,Jan 2019,NA,Listed for,NA
https://www.zillow.com/homedetails/2200-Belle-Isle-Ave-B3-103-Mount-Pleasant-SC-29464/2078801792_zpid/,Dec 2014,NA,Dec 2015,NA,Jan 2017,NA,Dec 2017,NA,Jan 2019,NA,Feb 2020,NA
https://www.zillow.com/homedetails/271-Alexandra-Dr-UNIT-13-Mount-Pleasant-SC-29464/2127403864_zpid/,Feb 2015,152.1,Mar 2016,187.6,Apr 2017,196.2,Apr 2018,244.0,May 2019,217.4,Jun 2020,244.5
https://www.zillow.com/homedetails/2325-Chatelain-Way-Mount-Pleasant-SC-29464/80214658_zpid/,Feb 2015,173.3,Mar 2016,205.2,Apr 2017,212.8,Sold for,222.0,May 2019,235.7,Listed for,238.6
https://www.zillow.com/homedetails/1240-Fairmont-Ave-10-2-Mount-Pleasant-SC-29464/2078955612_zpid/,Dec 2014,NA,Dec 2015,NA,Jan 2017,NA,Dec 2017,NA,Jan 2019,NA,Feb 2020,NA
https://www.zillow.com/homedetails/1151-Shadow-Lae-Cir-APT-L-Mount-Pleasant-SC-29464/10935087_zpid/,Feb 2015,128.2,Mar 2016,153.7,Apr 2017,173.4,Apr 2018,174.2,May 2019,188.9,Jun 2020,196.8
https://www.zillow.com/homedetails/1738-Villa-Maison-Mount-Pleasant-SC-29464/2132808478_zpid/,Feb 2015,167.4,Mar 2016,184.7,Apr 2017,190.6,Apr 2018,203.0,May 2019,210.7,Jun 2020,281.3
,,,,,,,,,,,,
https://www.zillow.com/homedetails/1859-Montclair-Dr-UNIT-D-Mount-Pleasant-SC-29464/63781788_zpid/,Feb 2015,161.2,Mar 2016,178.0,Apr 2017,169.5,Apr 2018,180.0,May 2019,186.5,Jun 2020,213.6
https://www.zillow.com/homedetails/1131-Village-Cree-Ln-APT-1-Mount-Pleasant-SC-29464/10927440_zpid/,Feb 2015,136.9,Mar 2016,175.2,Apr 2017,191.9,Apr 2018,207.5,May 2019,230.8,Jun 2020,222.1
https://www.zillow.com/homedetails/2011-N-Highway-17-UNIT-2300B-Mount-Pleasant-SC-29466/80214960_zpid/,Feb 2015,164.5,Mar 2016,200.4,,,,,,,,
https://www.zillow.com/homedetails/265-Alexandra-Dr-UNIT-13-Mt-Pleasant-SC-29464/2118555398_zpid/,Feb 2015,129.2,Mar 2016,139.3,Apr 2017,145.3,Apr 2018,224.5,May 2019,208.5,Listed for,217.5
https://www.zillow.com/homedetails/1130-Silent-Harbor-Ct-APT--Mount-Pleasant-SC-29464/2082608365_zpid/,Dec 2014,NA,Dec 2015,NA,Jan 2017,NA,Dec 2017,NA,Jan 2019,NA,Listed for,211.2
https://www.zillow.com/homedetails/1858-Montclair-Dr-Mount-Pleasant-SC-29464/68394358_zpid/,Feb 2015,119.1,Sold for,136.7,Apr 2017,142.2,Apr 2018,151.4,May 2019,174.8,Listed for,213.5
https://www.zillow.com/homedetails/273-Alexandra-Dr-UNIT-2-Mount-Pleasant-SC-29464/2106096675_zpid/,Dec 2014,NA,Dec 2015,NA,Jan 2017,NA,Dec 2017,NA,Jan 2019,NA,Feb 2020,NA
https://www.zillow.com/homedetails/1731-Chatelain-Way-Mount-Pleasant-SC-29464/80217848_zpid/,Sold for,163.9,Mar 2016,157.1,Apr 2018,220.2,May 2019,227.7,Jun 2020,220.5,,
https://www.zillow.com/homedetails/1226-Fairmont-Ave-APT-4C-Mount-Pleasant-SC-29464/10924122_zpid/,Feb 2015,136.4,Mar 2016,167.4,Apr 2017,185.4,Apr 2018,196.8,May 2019,231.8,Listed for,222.8
https://www.zillow.com/homedetails/1715-Basildon-Rd-Mount-Pleasant-SC-29466/82541306_zpid/,Feb 2015,163.1,Mar 2016,192.7,Apr 2017,192.3,Apr 2018,211.9,May 2019,216.9,Jun 2020,212.8
https://www.zillow.com/homedetails/2011-N-Highway-17-UNIT-2300L-Mount-Pleasant-SC-29466/80213302_zpid/,Feb 2015,163.7,Mar 2016,199.1,Apr 2017,209.3,Apr 2018,212.3,May 2019,208.9,Jun 2020,206.0
https://www.zillow.com/homedetails/1300-Par-West-Blvd-UNIT-818-Mount-Pleasant-SC-29466/82390466_zpid/,Feb 2015,122.5,Mar 2016,140.2,Apr 2017,148.1,Apr 2018,145.9,May 2019,153.0,Listed for,205.3
https://www.zillow.com/homedetails/1481-Center-Street-Ext-APT-1304-Mount-Pleasant-SC-29464/68397799_zpid/,Feb 2015,130.1,Mar 2016,146.1,Apr 2017,162.2,Apr 2018,175.4,May 2019,194.0,Listed for,210.4
https://www.zillow.com/homedetails/1481-Center-Street-Ext-APT-2001-Mount-Pleasant-SC-29464/68397851_zpid/,Feb 2015,132.1,Sold for,143.3,Apr 2017,149.0,Apr 2018,158.7,May 2019,191.9,Listed for,207.2
https://www.zillow.com/homedetails/2011-N-Highway-17-UNIT-2200S-Mount-Pleasant-SC-29466/80214521_zpid/,Feb 2015,101.2,Mar 2016,157.1,Apr 2017,176.2,Apr 2018,204.0,May 2019,210.6,Listed for,211.6
https://www.zillow.com/homedetails/1300-Par-West-Blvd-UNIT-1123-Mount-Pleasant-SC-29466/82542909_zpid/,Feb 2015,129.2,Mar 2016,156.0,Apr 2017,151.8,Sold for,154.0,May 2019,160.9,Jun 2020,163.9
https://www.zillow.com/homedetails/1481-Center-Street-Ext-APT-702-Mount-Pleasant-SC-29464/68397751_zpid/,Feb 2015,130.1,Mar 2016,144.8,Apr 2017,149.9,Apr 2018,159.0,May 2019,164.9,Jun 2020,206.8
https://www.zillow.com/homedetails/1300-Par-West-Blvd-UNIT-403-Mount-Pleasant-SC-29466/82542711_zpid/,Feb 2015,126.5,Mar 2016,143.7,Apr 2017,149.3,Apr 2018,159.4,May 2019,175.8,Listed for,171.2
https://www.zillow.com/homedetails/1300-Par-West-Blvd-UNIT-1104-Mount-Pleasant-SC-29466/82548475_zpid/,Dec 2014,NA,Dec 2015,NA,Jan 2017,NA,Dec 2017,NA,Jan 2019,NA,Feb 2020,NA
